;id;nome_pt-br;name_en-us
3933;C0691A ;Pizza, doce, banana, c/ leite condensado, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), banana com passas, c/ leite condensado, açúcar e canela),  ; Pizza, banana, with condensad milk, homemade, (pasta (wheat flour, oil, yest, sugar and salt), banana with raisins, with condensad milk, sugar and cinnamon) 
3934;C0689A ;Pizza, doce, brigadeiro c/ morango, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), brigadeiro, c/ morango),  ; Pizza, cooked condensad milk and chocolate, with strawberry, homemade, (pasta (wheat flour, oil, yest, sugar and salt), cooked condensad milk and chocolate, with strawberry) 
3935;C0979A ;Pizza, escarola e queijo, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), queijo muçarela, escarola refogada (c/ óleo, cebola e alho), c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ azeite de oliva, c/ sal),  ; Pizza, escarole and cheese, homemade, (pasta (wheat flour, oil, yeast, salt and sugar), mozzarella cheese, braised escarole (with oil, onion and garlic), with tomato sauce (tomato, with oil, onion and garlic), with olive oil, with salt) 
3936;C0678A ;Pizza, frango com requeijão, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), peito de frango refogado com requeijão, muçarela, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva),  ; Pizza, chicken and cheese spread, homemade, (pasta (wheat flour, oil, yest, sugar and salt), braised chicken breast and cheese spread, mozzarela, with tomato sauce (tomato, with oil, onion and garlic, with salt), with olives oil) 
3937;C0684A ;Pizza, Hawaiana, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), muçarela, presunto e abacaxi),  ; Pizza, Hawaiian, homemade, (pasta (wheat flour, oil, yest, sugar and salt), mozzarela, ham and pineapple) 
3938;C0425A ;Pizza, linguiça calabresa, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), linguiça calabresa, queijo muçarela, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva),  ; Pizza, calabrese sausage, homemade, (pasta (wheat flour, oil, yeast, salt and sugar), calabrese sausage, mozzarella cheese, with tomato sauce (tomato, with oil, onion and garlic, with olives oil) 
3939;C0676A ;Pizza, lombo canadense, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), lombo canadense, muçarela, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva),  ; Pizza, pork loin, homemade, (pasta (wheat flour, oil, yest, sugar and salt), pork loin, mozzarela, with tomato sauce (tomato, with oil, onion and garlic, with salt), with olives oil) 
3940;C0685A ;Pizza, Marguerita, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), muçarela, tomate, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), manjericão, c/ azeite de oliva),  ; Pizza, Margherita, homemade, (pasta (wheat flour, oil, yest, sugar and salt), mozzarela, tomato, with tomato sauce (tomato, with oil, onion and garlic, with salt), basil, with olives oil) 
3941;C0248T ;Pizza, massa de grão de bico, c/ queijo vegano e tomate, (grão de bico, aveia em flocos, alho pó, água, cúrcuma, fermento biológico, azeite de oliva, tomate, leite de coco, polvilho, páprica, orégano, molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal),  ; Pizza, chickpea dough, with vegan cheese and tomato, (chickpeas, flakes oat, powder garlic, water, turmeric, yeast, olive oil, tomato, coconut milk, flour cassava, paprika, oregano, tomato sauce (tomato, with oil, onion and garlic), with salt) 
3942;C0199A ;Pizza, massa, assada, (farinha de trigo, óleo, fermento biológico, sal e açúcar),  ; Pasta, pizza, baked, (wheat flour, oil, yeast, salt e sugar) 
3943;C0225A ;Pizza, muçarela, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), queijo muçarela, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva),  ; Pizza, mozzarella, homemade, (pasta (wheat flour, oil, yest, sugar and salt), mozzarela cheese, with tomato sauce (tomato, with oil, onion and garlic, with salt), with olives oil) 
3944;C0688A ;Pizza, Napolitana, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), muçarela, sardinha em conserva, azeitona preta, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva),  ; Pizza, Napolitan, homemade, (pasta (wheat flour, oil, yest, sugar and salt), mozzarela, canned sardine, black olives, with tomato sauce (tomato, with oil, onion and garlic, with salt), with olives oil) 
3945;C0875A ;Pizza, palmito e requeijão, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), muçarela, palmito, requeijão, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva),  ; Pizza, heart of palm and spread cheese, (pastry (wheat flour, oil, yest, sugar and salt), mozzarella, heart of palm, spread cheese, with tomato sauce (tomato, with oil, onion and garlic, with salt), with olives oil) 
3946;C0686A ;Pizza, pepperoni, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), muçarela, pepperoni, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva),  ; Pizza, peppperoni, homemade, (pasta (wheat flour, oil, yest, sugar and salt), mozarella, pepperoni, with tomato sauce (tomato, with oil, onion and garlic, with salt), with olives oil) 
3947;C0427A ;Pizza, portuguesa, assada, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), presunto, ovo, cebola, tomate e azeitona, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva),  ; Pizza, portuguese, homemade, (dough (wheat flour, oil, yeast, salt and sugar), ham, egg, onion, tomato and olive, with tomato sauce (tomato, with oil, onion and garlic, with olive oil) 
3948;C0429A ;Pizza, portuguesa, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), queijo muçarela, presunto, cebola, tomate, azeitona e ovo cozido, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal),  ; Pizza, Portuguese, homemade, (pasta (wheat flour, oil, yest, sugar and salt), mozzarela cheese, ham, onion, tomato, olives, boiled egg, with tomato sauce (tomato, with oil, onion and garlic, with salt)) 
3949;C0096N ;Pizza, portuguesa, light, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), presunto, cebola, tomate, azeitona e ovo cozido, c/ molho de tomate (tomate, c/ óleo, cebola e alho), s/ azeite de oliva),  ; Pizza, portuguese, light, homemade, (pasta (wheat flour, oil, yeast, salt and sugar), ham, onion, tomato, olive and boiled egg, with tomato sauce (tomato, with oil, onion and garlic), without olive oil) 
3950;C0426A ;Pizza, presunto, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), queijo muçarela, ham, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva),  ; Pizza, ham, homemade, (pasta (wheat flour, oil, yeast, salt and sugar), mozzarella cheese, ham, with tomato sauce (tomato, with oil, onion and garlic, with olives oil) 
3951;C0683A ;Pizza, queijo muçarela com peito de peru, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), muçarela com peito de peru, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva),  ; Pizza, mozarella cheese with breast turkey smoked, homemade, (pasta (wheat flour, oil, yest, sugar and salt), mozarella and breast turkey smoked, with tomato sauce (tomato, with oil, onion and garlic, with salt), with olives oil) 
3952;C0428A ;Pizza, queijo, rúcula e tomate, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), ricota, queijo muçarela, rúcula e tomate, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), s/ azeite de oliva),  ; Pizza, cheese, arugula and tomato, homemade, (dough (wheat flour, oil, yeast, salt and sugar), ricotta and mozzarella cheese, arugula and tomato, with tomato sauce (tomato, with oil, onion and garlic, without olive oil) 
3953;C0679A ;Pizza, rúcula ,c/ tomate seco e muçarela de búfula, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), rúcula com tomate seco, muçarela de búfala, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva),  ; Pizza,  arugula, with dried tomato, with bufalla mozzarella, homemade, (pasta (wheat flour, oil, yest, sugar and salt), arugula with dried tomato, bufalla mozarella, with tomato sauce (tomato, with oil, onion and garlic, with salt), with olives oil) 
3954;C0680A ;Pizza, salame, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), salame, muçarela, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva),  ; Pizza, salami, homemade, (pasta (wheat flour, oil, yest, sugar and salt), salami, mozzarela, with tomato sauce (tomato, with oil, onion and garlic, with salt), with olives oil) 
3955;C0687A ;Pizza, vegetariana, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), brócolis, pimentão vermelho, champignon paris, azeitona preta, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva),  ; Pizza, vegetarian, homemade, (pasta (wheat flour, oil, yest, sugar and salt), broccoli, red bell pepper, white mushroom, black olive, with tomato sauce (tomato, with oil, onion and garlic, with salt), with olives oil) 
3956;C0472E ;Poke hawaiano, c/ atum, pepino, avocado e cebola, (arroz para sushi (c/ vinagre de arroz, açúcar e sal), atum, pepino, avocado, cebola, amendoim, cebolinha, gergelim, c/ óleo de gergelim, c/ molho shoyu),  ; Hawaiian poke, with tuna, cucumber, avocado and onion, (sushi rice (with rice vinegar, sugar and salt), tuna, cucumber, avocado, onion, peanuts, chives, sesame, with sesame oil, with shoyu sauce) 
3957;C0470E ;Poke hawaiano, c/ salmão e pepino, (arroz para sushi (c/ vinagre de arroz, açúcar e sal), salmão, pepino, amendoim, cebolinha, gergelim, c/ óleo de gergelim, c/ molho shoyu),  ; Hawaiian poke, with salmon and cucumber, (sushi rice (with rice vinegar, sugar and salt), salmon, cucumber, peanuts, chives, sesame, with sesame oil, with shoyu sauce) 
3958;C0471E ;Poke hawaiano, c/ salmão, pepino, manga e cenoura, (arroz para sushi (c/ vinagre de arroz, açúcar e sal), salmão, pepino, manga, cenoura, amendoim, cebolinha, gergelim, c/ óleo de gergelim, c/ molho shoyu),  ; Hawaiian poke, with salmon, cucumber, mango and carrot, (sushi rice (with rice vinegar, sugar and salt), salmon, cucumber, mango, carrot, peanut, chives, sesame, with sesame oil, with shoyu sauce) 
3959;C0672A ;Polenta, c/ molho à bolonhesa (carne bovina - patinho moído, tomate, cebola, alho, c/ óleo), c/ queijo parmesão, c/ sal,  ; Polenta, with bolonhese sauce with bolognese sauce (meat beef - knucle ground, tomato, onion, garlic, with soy oil), with parmesan cheese, with salt 
3960;C0673A ;Polenta, c/ molho à bolonhesa (carne bovina - patinho moído, tomate, cebola, alho, c/ óleo), c/ sal,  ; Polenta, with bolonhese sauce with bolognese sauce (meat beef - knucle ground, tomato, onion, garlic, with soy oil), with salt 
3961;C0674A ;Polenta, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ peito de frango refogado, c/ queijo parmesão, c/ sal,  ; Polenta, with tomato sauce (tomato, with oil, onion and garlic), with braised breast chicken, with parmesan cheese, with salt 
3962;C0675A ;Polenta, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ peito de frango refogado, c/ sal,  ; Polenta, with tomato sauce (tomato, with oil, onion and garlic), with braised breast chicken, with salt 
3963;C0097B ;Polvilho, doce,  ; Flour cassava, sweet 
3964;C0157H ;Ponche de frutas, com álcool, (espumante, refrigerante de limão, vodka, abacaxi, uva, kiwi, maçã, laranja e pêssego em calda),  ; Fruit punch, with alcohol, (sparkling wine, lemon soda, vodka, pineapple, grape, kiwi, apple, orange and peach in syrup) 
3965;C0158H ;Ponche de frutas, sem álcool, (refrigerante de limão, abacaxi, uva, kiwi, maçã, laranja e pêssego em calda),  ; Fruit punch, without alcohol, (lemon soda, pineapple, grape, kiwi, apple, orange and peach in syrup) 
3966;C0849F ;Porco, orelha, cozido, s/ óleo, c/sal,  ; Pork, ears, cooked, without oil, with salt 
3967;C1052A ;Prato de comida brasileiro, (90g arroz, polido, cozido + 140g feijão, preto, cozido (50% grão e 50% caldo) + 35g carne, boi, traseiro, grelhada + 110g batata sauté, c/ óleo, cebola e alho, c/ sal),  ; Brazilian food meal, (90 g boiled white rice + 140 g de boiled black bean (50% grain and 50% broth) + 35 g meat, beef, hindquarter, without fat, grilled + 110 g potato, sauteed, with oil, onion and garlic, with salt) 
3968;C0850A ;Prato de comida brasileiro, (90 g de arroz, polido, cozido + 140 g de feijão, preto, cozido (50 % grão e 50 % caldo) + 35 g de carne, boi, quarto traseiro, s/ gordura, grelhada + 110 g de macarrão, trigo, c/ ovos, cozido, drenado + 1,2 g de sal refinado), c/ óleo, cebola e alho),  ; Brazilian food meal, (90 g boiled white rice + 140 g de boiled black bean (50% grain and 50% broth) + 35 g meat, beef, hindquarter, without fat, grilled + 110 g pasta, wheat, with eggs, boiled, drained + 1,2 g table salt, with oil, onion and garlic) 
3969;C0820A ;Prato de comida brasileiro (região Centro-oeste), 90 g de arroz, polido, cozido + 140 g de feijão, preto, cozido (50% grão e 50% caldo) + 35 g de carne, boi, quarto traseiro, s/ gordura + 80g de tomate, in natura - c/ óleo, cebola e alho, c/ sal),  ; Brazilian food meal (Midwest region), (90 g boiled white rice + 140 g de boiled black bean (50% grain and 50% broth) + 35 g meat, beef, hindquarter, without fat, grilled + 80 g tomato, raw, with oil, onion and garlic, with salt) 
3970;C0816A ;Prato de comida brasileiro (região Nordeste), 90 g de arroz, polido, cozido + 140 g de feijão, preto, cozido (50% grão e 50% caldo) + 35 g de carne, boi, quarto traseiro, s/ gordura + 80 g de milho, cuscuz, cozido - c/ óleo, cebola e alho, c/ sal),  ; Brazilian food meal (Northeast region), (90 g boiled white rice + 140 g de boiled black bean (50% grain and 50% broth) + 35 g meat, beef, hindquarter, without fat, grilled + 80 g corn, coucous, boiled, with oil, onion and garlic, with salt) 
3971;C0817A ;Prato de comida brasileiro (região Norte), (90 g de arroz, polido, cozido + 140 g de feijão, preto, cozido (50% grão e 50% caldo) + 35 g de carne, boi, quarto traseiro, s/ gordura + 32g de farinha de mandioca, crua - c/ óleo, cebola e alho, c/ sal),  ; Brazilian food meal (North region), (90 g boiled white rice + 140 g de boiled black bean (50% grain and 50% broth) + 35 g meat, beef, hindquarter, without fat, grilled + 32 g cassava flour raw, with oil, onion and garlic, with salt) 
3972;C0818A ;Prato de comida brasileiro (região Sudeste), 90 g de arroz, polido, cozido + 140 g de feijão, preto, cozido (50% grão e 50% caldo) + 35 g de carne, boi, quarto traseiro, s/ gordura + 80g de tomate, in natura - c/ óleo, cebola e alho, c/ sal),  ; Brazilian food meal (Southest region), (90 g boiled white rice + 140 g de boiled black bean (50% grain and 50% broth) + 35 g meat, beef, hindquarter, without fat, grilled + 80 g tomato, raw, with oil, onion and garlic, with salt) 
3973;C0819A ;Prato de comida brasileiro (região Sul), 90 g de arroz, polido, cozido + 140 g de feijão, preto, cozido (50% grão e 50% caldo) + 35 g de carne, boi, quarto traseiro, s/ gordura + 110g de macarrão, trigo, c/ ovos, cozido, drenado - c/ óleo, cebola e alho, c/ sal),  ; Brazilian food meal (South region), (90 g boiled white rice + 140 g de boiled black bean (50% grain and 50% broth) + 35 g meat, beef, hindquarter, without fat, grilled + 110 g pasta, wheat, with eggs, boiled, drained, with oil, onion and garlic, with salt) 
3974;C0528F ;Presunto cru, carne porco salgada,  cru, tipo Parma,  ; Raw ham, pork meat salted, 
3975;C0200F ;Presunto, c/ capa de gordura, fatiado, cozido, Sadia,  ; Ham, pork, with fat, cooked, sliced 
3976;C0201F ;Presunto, cozido, Seara,  ; Ham, pork, cooked 
3977;C0202F ;Presunto, lanche, cozido, Wilson,  ; Ham, pork, cooked 
3978;C0204F ;Presunto, peru, cozido, lanche (média de várias amostras),  ; Ham, turkey, cooked (average of several samples) 
3979;C0247F ;Presunto, porco, cozido, c/ capa de gordura (média de diferentes amostras),  ; Ham, pork, with fat (average of several samples) 
3980;C0199F ;Presunto, porco, cozido, p/ lanche (média de várias amostras),  ; Ham, pork, cooked (average of several samples) 
3981;C0248F ;Presunto, porco, cozido, s/ capa de gordura,  ; Ham, pork, without fat (mean of the several samples) 
3982;C0203F ;Presunto, s/ capa de gordura, cozido, fatiado,  ; Ham, pork, without fat, cooked, sliced 
3983;C0236T ;Puchero, c/ grão de bico, c/ sal, (grão de bico, carne bovina músculo, carne suína lombo, linguiça calabresa, toucinho defumado (bacon), cenoura, batata, salsinha, cebolinha, pimenta-do-reino, c/ azeite de oliva, cebola, alho, c/ sal),  ; Brazilian recipe, with chickpeas, with salt, (chickpeas, meat beef (shin), pork loin, calabrese sausage, bacon, carrot, potato, parsley, chives, black pepper, with olive oil, onion, garlic, with salt) 
3984;C0123G ;Pudim de leite, (leite condensado, leite integral, amido de milho, ovos, c/ calda de açúcar),  ; Milk pudding, (condensed milk, whole milk, corn starch, eggs, with sugar syrup) 
3985;C0122G ;Pudim de pão, (leite condensado, leite integral, pão francês, ovos, c/ calda de açúcar),  ; Bread pudding, (condensed milk, whole milk, french bread, eggs, with sugar syrup) 
